metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,1866.653884,2.170528,1.403037,3.556454
evaporation,860,51.551752,0.059944,0.037264,0.876064
update,860,3.237757,0.003765,0.001491,0.040643
advance_total,860,1912.133526,2.223411,1.449425,3.600545
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,2035.505591,2.366867,1.531752,4.901212
mpi_halo_exchange,860,20.561706,0.023909,0.012615,0.484956
mpi_migration,860,912.481247,1.061025,0.235973,3.335763
mpi_food_allreduce,860,42.263154,0.049143,0.001515,0.546489
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,959.609528,1.115825,0.281046,3.520266

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,2
first_food_iteration,850
