iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms,mpi_halo_exchange_ms,mpi_migration_ms,mpi_food_allreduce_ms,mpi_render_comm_ms,mpi_total_comm_ms
1,0,2.317316,2.085116,0.044517,0.000947,2.130122,29.126596,16.897999,57.158798,2.447792,3.519269,0.002357,6.360631,8.103594
2,0,0.230537,2.110666,0.061721,0.001832,2.162334,7.267527,15.478854,30.891593,0.304607,1.273237,0.002358,5.455071,5.777466
3,0,0.022140,2.591032,0.058540,0.001120,2.650680,5.371700,12.709468,30.764021,0.233508,1.900312,0.002266,9.681385,9.961050
4,0,0.020446,2.280208,0.067417,0.001137,2.339843,7.071629,16.261785,31.441787,0.227296,1.739545,0.001849,5.523052,6.714908
5,0,0.024327,2.079814,0.067615,0.001653,2.149082,6.897489,16.376907,31.055525,0.308680,1.319944,0.001953,5.307875,5.667599
6,0,0.019407,2.225364,0.051590,0.000804,2.277484,7.080185,16.643347,31.263804,0.203259,1.787276,0.002115,4.984159,5.192661
7,0,0.016964,2.258369,0.057918,0.000943,2.309389,7.756922,15.518778,30.826022,0.220575,1.784437,0.002065,4.965343,6.266867
8,0,0.019690,1.707495,0.052213,0.000887,1.760420,7.801672,16.440833,31.438911,0.199892,1.025302,0.001819,5.138300,5.631377
9,0,0.025124,1.773646,0.075350,0.000783,1.812767,7.362588,16.892470,31.388338,0.259136,1.082712,0.001780,5.033035,6.214966
10,0,0.021745,1.654702,0.048830,0.000967,1.693369,5.066722,14.755792,30.257429,0.192049,1.003443,0.002138,8.495651,8.692078
11,0,0.021586,1.623903,0.044463,0.001161,1.669527,5.518494,16.441954,31.610303,0.183128,1.037820,0.002311,7.705896,7.899245
12,0,0.018297,1.872743,0.057029,0.001091,1.924120,6.447823,14.973606,31.079592,0.208032,1.297008,0.002078,7.494265,8.928106
13,0,0.020061,1.270326,0.037729,0.001091,1.307514,8.725385,15.911433,31.129373,0.209218,0.721218,0.002352,4.898662,5.672502
14,0,0.020170,2.290707,0.081443,0.001484,2.364762,7.135632,16.569320,31.379523,0.259101,1.847642,0.002106,5.019654,6.517972
15,0,0.020163,2.154958,0.069216,0.001426,2.193682,5.511205,16.119443,29.608314,0.264808,1.601907,0.002237,5.443524,5.737590
16,0,0.030402,2.293689,0.084990,0.001757,2.339095,7.173026,15.564327,31.417598,0.290130,1.763861,0.002028,5.901259,6.280705
17,0,0.018481,1.987259,0.052433,0.001042,2.038268,6.982157,16.391182,31.163974,0.189350,1.458139,0.004944,5.506686,7.134791
18,0,0.016898,2.126363,0.057659,0.001043,2.176323,7.229848,16.496522,31.209089,0.181182,1.591294,0.001747,5.066612,5.282521
19,0,0.017751,1.693794,0.047678,0.001175,1.741312,8.088808,15.623550,30.677763,0.240863,1.004975,0.002464,4.914240,6.035259
20,0,0.018647,1.915118,0.044564,0.001121,1.960803,7.578665,15.754589,31.460880,0.217448,1.353793,0.003201,5.913152,7.357078
21,0,0.037843,1.619747,0.051181,0.000847,1.671484,7.041744,16.066877,31.054159,0.278271,1.030272,0.001947,5.940468,6.883013
22,0,0.018088,2.114006,0.064964,0.001356,2.145116,8.290760,15.503285,31.085885,0.243823,1.507866,0.001891,4.762849,5.219075
23,0,0.018393,1.734730,0.060785,0.000668,1.793607,7.586961,15.887013,31.364101,0.186467,1.254463,0.002311,5.886208,7.228546
24,0,0.017506,1.626414,0.055426,0.001476,1.682581,8.162807,15.799515,30.604293,0.198115,1.112151,0.001694,4.737762,5.945565
25,0,0.020105,1.747524,0.042295,0.001439,1.790367,7.994390,15.794187,30.891158,0.208234,1.227451,0.001713,5.049547,5.228615
26,0,0.020730,1.634234,0.043665,0.000682,1.678371,6.459569,16.455311,31.957913,0.193499,1.070502,0.002087,7.106009,7.915601
27,0,0.021809,1.762791,0.049281,0.001311,1.812095,7.295730,16.349635,30.703743,0.207859,1.021835,0.002352,4.990204,6.105762
28,0,0.020184,1.678664,0.050212,0.001117,1.729377,9.606136,15.559513,32.115256,0.195525,0.965841,0.002757,4.883397,5.579085
29,0,0.018791,1.567523,0.040444,0.000867,1.597183,8.063071,16.517587,31.452597,0.162754,1.015181,0.002641,5.031650,5.867206
30,0,0.018235,1.638941,0.043482,0.000620,1.681576,7.758692,16.417332,31.201092,0.189627,1.068589,0.002316,5.117822,6.254277
31,0,0.029047,1.907114,0.052228,0.000942,1.946436,7.393072,15.701402,30.362882,0.315411,0.984243,0.003141,5.044641,6.154278
32,0,0.019983,2.004135,0.052752,0.001212,2.053094,7.208568,16.389252,31.741179,0.202614,1.573962,0.002596,5.849296,6.610588
33,0,0.021143,2.092116,0.047221,0.000949,2.131874,7.476281,15.629682,30.492900,0.186980,1.611256,0.002336,5.014820,5.893821
34,0,0.023198,1.926771,0.052822,0.001561,1.975490,5.336504,16.588305,31.577267,0.267375,1.365276,0.002429,7.357844,7.600790
35,0,0.020985,1.564162,0.056220,0.001045,1.621279,7.911631,15.751554,30.755839,0.273206,0.948890,0.002288,5.109944,5.960616
36,0,0.018836,2.187166,0.105894,0.000983,2.234509,8.568278,15.716224,31.665382,0.176923,1.775798,0.001854,4.900287,5.758335
37,0,0.019721,1.868933,0.059506,0.000931,1.926929,7.847681,15.638514,30.915817,0.254396,1.395642,0.002774,5.169261,6.734271
38,0,0.018936,1.956770,0.044308,0.000644,1.989271,7.693247,16.510873,31.362778,0.168987,1.240046,0.002107,4.960787,5.247611
39,0,0.019052,1.658235,0.068999,0.001356,1.711331,8.076740,15.820427,31.178071,0.188407,1.126474,0.002633,5.292042,6.586067
40,0,0.024579,1.736249,0.054800,0.001126,1.781628,7.788325,11.097830,30.874012,0.226891,1.177600,0.002866,9.885698,10.144493
41,0,0.021296,1.951523,0.057537,0.001243,2.009552,6.801753,16.545093,31.115392,0.228832,1.282866,0.001833,5.480549,6.098031
42,0,0.020011,1.773704,0.062725,0.001665,1.832820,5.634017,16.717108,31.468111,0.208802,1.169035,0.001884,6.994175,7.422969
43,0,0.023611,1.858156,0.057657,0.001974,1.917787,6.787697,12.927477,30.216960,0.245677,1.429178,0.002928,8.258657,8.517756
44,0,0.020259,2.179672,0.058128,0.001456,2.234018,5.596763,15.736494,31.509529,0.227598,1.732048,0.001541,7.634907,7.861962
45,0,0.018212,2.281612,0.082338,0.000821,2.312969,7.314516,16.315912,31.099805,0.229000,1.609169,0.001447,4.843913,5.119027
46,0,0.016971,2.190480,0.065857,0.001495,2.248416,7.039111,11.545732,29.729139,0.212708,1.700961,0.001868,8.601436,8.738649
47,0,0.012224,1.460037,0.042774,0.000832,1.495363,8.681904,16.338668,31.839566,0.182302,0.720514,0.001857,5.098369,5.977808
48,0,0.016768,1.304230,0.037646,0.000680,1.342259,6.788735,15.427528,30.813412,0.176057,0.777798,0.002104,7.051600,7.890406
49,0,0.018441,1.303963,0.058647,0.000607,1.346328,5.734506,15.677690,30.828477,0.175537,0.725549,0.002728,7.859077,8.735831
50,0,0.019824,1.597130,0.065844,0.001041,1.655016,8.574864,16.455000,31.651453,0.208190,0.852650,0.001498,4.717350,5.118846
51,0,0.016371,1.285727,0.062163,0.000900,1.344657,7.867231,16.464376,31.034910,0.174079,0.887176,0.001543,5.097077,5.959869
52,0,0.017148,1.270130,0.041069,0.001057,1.311385,6.661052,16.014420,30.846292,0.189539,0.599666,0.001873,6.607276,7.305973
53,0,0.021131,1.798347,0.046407,0.001451,1.844905,5.568466,15.842810,31.631806,0.252872,1.296533,0.001969,7.988677,9.370814
54,0,0.017786,2.368906,0.067500,0.000989,2.396403,5.579239,16.653352,31.337764,0.223055,1.822612,0.002237,6.313410,6.991297
55,0,0.024193,1.789539,0.066006,0.001546,1.854414,5.991345,14.208899,30.798486,0.238342,1.001024,0.002191,8.353994,8.701519
56,0,0.022988,2.136163,0.072937,0.001442,2.193821,7.720940,15.607511,31.022137,0.268412,1.371716,0.002497,5.167877,5.990807
57,0,0.016861,2.086878,0.047510,0.001343,2.134783,6.738344,12.913075,31.375582,0.239477,1.675658,0.002306,9.144150,9.463288
58,0,0.018010,1.816104,0.050925,0.001208,1.867122,7.999517,15.389656,30.404674,0.254029,1.290662,0.006270,4.870078,6.295755
59,0,0.020869,1.497354,0.051403,0.002986,1.551743,9.250375,16.344879,32.386821,0.172232,0.835844,0.002366,5.052771,5.232787
60,0,0.014818,1.932169,0.052234,0.000896,1.978949,7.756179,16.443438,31.323672,0.207736,1.540071,0.002170,4.872916,5.862727
61,0,0.015570,1.407660,0.041812,0.000637,1.444790,8.700717,15.401591,30.766515,0.170519,0.934484,0.002332,4.999192,5.157876
62,0,0.016159,1.404797,0.045640,0.000874,1.438471,8.408697,16.390767,31.635708,0.189284,1.037773,0.002482,5.037838,5.828996
63,0,0.017614,1.424742,0.056347,0.001313,1.481697,8.020092,16.370529,30.996984,0.196733,0.968993,0.002088,4.899260,5.936190
64,0,0.015710,1.250723,0.044738,0.000565,1.288874,8.709364,16.416359,31.422282,0.174750,0.772505,0.001831,4.789088,5.629284
65,0,0.016981,1.322283,0.039842,0.000790,1.354096,8.090571,16.577243,31.040344,0.184252,0.745070,0.002035,4.819357,5.602357
66,0,0.019112,1.360607,0.053905,0.000549,1.393962,7.350453,15.792133,30.331290,0.177470,0.844668,0.002114,5.558464,5.796661
67,0,0.029047,1.452128,0.035997,0.000861,1.486208,8.422065,15.514574,31.308363,0.237730,0.793502,0.002365,5.627468,6.580421
68,0,0.014043,2.038170,0.061361,0.001529,2.094548,6.417760,16.393835,31.282355,0.186881,1.386807,0.001682,6.083426,6.595440
69,0,0.019547,1.652567,0.060620,0.001369,1.708304,7.701493,12.465193,31.173481,0.176258,1.201433,0.002208,9.048591,10.295386
70,0,0.015385,1.262803,0.042915,0.000623,1.306165,8.286801,15.782682,30.628749,0.184518,0.678884,0.002062,5.012589,5.787418
71,0,0.016474,1.676366,0.052849,0.001146,1.730361,7.471241,12.874639,31.106056,0.192774,1.204758,0.002156,8.765623,8.976568
72,0,0.016223,1.475191,0.098480,0.002949,1.576620,8.689865,16.364714,31.963674,0.176879,0.989382,0.002095,5.124181,5.321377
73,0,0.014392,1.627916,0.038006,0.000907,1.666333,7.661651,16.325594,30.896953,0.183561,0.928238,0.001845,5.012980,5.654558
74,0,0.016233,1.537873,0.042071,0.001204,1.575013,5.627551,15.377059,30.590905,0.178029,1.000348,0.001826,7.701425,8.859707
75,0,0.019723,1.195358,0.040761,0.000646,1.233638,9.093513,16.777510,31.982248,0.179678,0.757204,0.002086,4.667398,5.459477
76,0,0.017583,1.623018,0.052012,0.000700,1.668268,8.154643,16.370974,30.890637,0.198846,1.017576,0.001791,4.447852,5.123707
77,0,0.017645,1.192093,0.043215,0.000722,1.235482,8.484624,16.638383,31.259109,0.173506,0.671451,0.001660,4.686231,5.500983
78,0,0.017301,1.417715,0.049547,0.000907,1.468169,7.691748,15.587069,29.490725,0.191035,0.593145,0.001609,4.533562,5.223967
79,0,0.016664,1.598607,0.047188,0.000922,1.640004,8.714981,16.541537,31.832594,0.215278,0.721640,0.001718,4.627112,4.760843
80,0,0.021479,1.773949,0.069490,0.001115,1.839629,4.724418,16.058693,30.654169,0.213639,1.139759,0.001989,7.739709,7.956989
81,0,0.020392,1.942376,0.091258,0.001850,2.035181,8.201869,9.645472,30.437699,0.261330,1.337574,0.003146,10.194288,11.662370
82,0,0.019711,2.013054,0.055792,0.001106,2.063973,8.484913,15.520260,31.318748,0.205539,1.554930,0.001879,4.968888,6.390904
83,0,0.018053,1.724476,0.039062,0.000875,1.763950,8.451137,15.362021,31.407133,0.172012,1.054781,0.002148,5.609400,5.789380
