metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1056,0.000000,0.000000,0.000000,0.000000
ants_advance,1056,20311.126004,19.234021,7.895924,65.275752
evaporation,1056,14986.885443,14.192126,4.733690,25.670708
update,1056,20.470402,0.019385,0.001866,4.073167
advance_total,1056,31221.453826,29.565771,14.159321,69.335506
render,1056,0.000000,0.000000,0.000000,0.000000
blit,1056,0.000000,0.000000,0.000000,0.000000
iteration_total,1056,49495.428199,46.870671,15.686146,109.727319
mpi_halo_exchange,1056,2752.148241,2.606201,0.026799,16.302855
mpi_migration,1056,20387.011261,19.305882,0.135276,54.329901
mpi_food_allreduce,1056,13609.322746,12.887616,0.015076,32.264597
mpi_render_comm,1056,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1056,30453.545360,28.838585,0.221114,64.038383

meta_key,meta_value
total_iterations,1056
measured_iterations,1056
final_food_quantity,1
first_food_iteration,1046
