metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1056,0.000000,0.000000,0.000000,0.000000
ants_advance,1056,886.663162,0.839643,0.591307,10.694527
evaporation,1056,101.111582,0.095750,0.033488,8.256539
update,1056,2.732971,0.002588,0.001167,0.052925
advance_total,1056,956.730947,0.905995,0.618654,13.162347
render,1056,0.000000,0.000000,0.000000,0.000000
blit,1056,0.000000,0.000000,0.000000,0.000000
iteration_total,1056,1143.460196,1.082822,0.709093,31.999402
mpi_halo_exchange,1056,44.348851,0.041997,0.011463,11.627401
mpi_migration,1056,560.845317,0.531104,0.154582,22.507555
mpi_food_allreduce,1056,69.097457,0.065433,0.005062,6.901776
mpi_render_comm,1056,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1056,637.183718,0.603394,0.182042,28.061501

meta_key,meta_value
total_iterations,1056
measured_iterations,1056
final_food_quantity,1
first_food_iteration,1046
