metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,10593.247832,12.317730,5.928982,31.428123
evaporation,860,6802.765176,7.910192,0.909349,22.903181
update,860,8.873437,0.010318,0.001897,0.061023
advance_total,860,16624.212444,19.330480,10.511405,54.335748
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,19091.531037,22.199455,14.621615,65.236712
mpi_halo_exchange,860,211.476974,0.245903,0.019992,9.595089
mpi_migration,860,8857.743113,10.299701,0.211255,27.866268
mpi_food_allreduce,860,5867.502614,6.822677,0.014466,18.729374
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,12830.361895,14.919025,0.268102,32.449891

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,2
first_food_iteration,850
