metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,2572,0.000000,0.000000,0.000000,0.000000
ants_advance,2572,12072.916830,4.693980,0.199531,21.605201
evaporation,2572,10570.824263,4.109963,0.304615,9.741009
update,2572,8.908003,0.003463,0.001720,0.068175
advance_total,2572,15485.907596,6.020959,3.187953,28.067492
render,2572,0.000000,0.000000,0.000000,0.000000
blit,2572,0.000000,0.000000,0.000000,0.000000
iteration_total,2572,27004.414262,10.499383,4.552607,32.794328
mpi_halo_exchange,2572,285.348212,0.110944,0.011928,6.383443
mpi_migration,2572,13774.081476,5.355397,0.577423,21.499845
mpi_food_allreduce,2572,11438.083948,4.447156,0.002798,11.206755
mpi_render_comm,2572,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,2572,24524.570682,9.535214,0.611139,26.986467

meta_key,meta_value
total_iterations,2572
measured_iterations,2572
final_food_quantity,1
first_food_iteration,2562
