metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,716,11.747157,0.016407,0.006398,1.011526
ants_advance,716,4631.300354,6.468297,4.784956,12.605395
evaporation,716,51.504290,0.071933,0.044432,0.324079
update,716,1.233553,0.001723,0.000947,0.015644
advance_total,716,4675.940893,6.530644,4.864030,12.695024
render,716,17639.157265,24.635695,8.799199,62.370462
blit,716,5863.822343,8.189696,0.496861,16.860835
iteration_total,716,32453.249426,45.325767,29.338731,78.972327
mpi_halo_exchange,716,175.308788,0.244845,0.202862,1.297304
mpi_migration,716,1277.766896,1.784591,0.195109,8.492779
mpi_food_allreduce,716,1.719144,0.002401,0.001217,0.043053
mpi_render_comm,716,3973.342838,5.549362,3.990316,8.866474
mpi_total_comm,716,4897.595656,6.840217,4.293064,14.009476

meta_key,meta_value
total_iterations,716
measured_iterations,716
final_food_quantity,10
first_food_iteration,706
