metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,2572,0.000000,0.000000,0.000000,0.000000
ants_advance,2572,647.608124,0.251792,0.145030,8.185820
evaporation,2572,228.339485,0.088779,0.037191,12.785082
update,2572,5.387692,0.002095,0.001213,0.131544
advance_total,2572,831.106358,0.323136,0.195823,19.322840
render,2572,0.000000,0.000000,0.000000,0.000000
blit,2572,0.000000,0.000000,0.000000,0.000000
iteration_total,2572,1124.011454,0.437018,0.239863,32.498702
mpi_halo_exchange,2572,58.403241,0.022707,0.008721,7.467944
mpi_migration,2572,499.609762,0.194250,0.035300,21.479022
mpi_food_allreduce,2572,166.328853,0.064669,0.003312,16.420739
mpi_render_comm,2572,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,2572,669.930507,0.260471,0.074260,27.971310

meta_key,meta_value
total_iterations,2572
measured_iterations,2572
final_food_quantity,1
first_food_iteration,2562
