metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1614,0.000000,0.000000,0.000000,0.000000
ants_advance,1614,1053.126953,0.652495,0.416563,9.604261
evaporation,1614,127.524229,0.079011,0.038659,4.569377
update,1614,6.036014,0.003740,0.002069,0.040642
advance_total,1614,1157.821745,0.717362,0.465530,12.276320
render,1614,0.000000,0.000000,0.000000,0.000000
blit,1614,0.000000,0.000000,0.000000,0.000000
iteration_total,1614,1283.167497,0.795023,0.520663,13.199870
mpi_halo_exchange,1614,29.417735,0.018227,0.008950,1.818961
mpi_migration,1614,402.825379,0.249582,0.015978,9.150878
mpi_food_allreduce,1614,27.267340,0.016894,0.000558,3.404328
mpi_render_comm,1614,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1614,443.426154,0.274737,0.028761,11.544004

meta_key,meta_value
total_iterations,1614
measured_iterations,1614
final_food_quantity,1
first_food_iteration,1604
