iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms,mpi_halo_exchange_ms,mpi_migration_ms,mpi_food_allreduce_ms,mpi_render_comm_ms,mpi_total_comm_ms
1,0,1.476963,21.636931,8.064061,0.024814,21.725016,41.573189,15.384816,101.810345,1.586430,24.645036,0.002574,14.694664,27.579248
2,0,0.218790,15.249410,11.284154,0.028505,22.706505,12.337352,12.238180,61.317175,0.325178,17.074812,0.002680,17.286656,27.386254
3,0,0.019817,13.838832,7.180820,0.028962,21.021455,12.881451,4.698322,45.603895,0.190172,11.731020,0.002520,10.526477,22.389003
4,0,0.020525,8.284374,6.804560,0.013782,15.102716,12.086474,10.367675,47.091870,0.257974,6.744836,0.003615,15.532019,22.266799
5,0,0.028123,13.579171,6.669857,0.025961,20.045076,12.404601,12.232199,61.367932,0.204622,11.717248,0.002902,16.010758,27.833105
6,0,0.023590,16.104500,6.494247,0.019290,22.605473,12.003923,3.609693,45.063539,0.228485,13.632996,0.002677,10.139809,22.043516
7,0,0.021668,23.141597,6.675680,0.052762,29.808518,13.305484,12.398247,61.790356,0.217352,20.838805,0.003125,12.502020,27.524495
8,0,0.020842,18.080285,10.413950,0.028049,18.344427,13.795021,1.731334,61.198233,0.261908,22.942339,0.002845,19.374808,30.774010
9,0,0.016943,16.060786,9.235512,0.019930,21.404610,11.487016,7.594130,61.105261,0.215723,8.711210,0.002687,18.990660,26.269903
10,0,0.021595,14.824735,17.342504,0.028375,31.807581,13.070096,4.302874,61.682681,0.202183,10.956264,0.003802,22.323126,31.447246
11,0,0.021431,12.925851,11.119443,0.022944,23.656634,16.981801,12.731991,61.514966,0.333094,10.009433,0.003301,15.572412,20.864367
12,0,0.020025,16.740829,9.294421,0.022714,21.219363,12.180108,15.214652,61.396457,0.201152,13.884330,0.002976,15.325438,19.515643
13,0,0.019281,15.283780,5.494639,0.017980,20.762234,15.059275,14.189737,60.781542,0.198685,13.303641,0.002736,15.738965,15.960660
14,0,0.020913,16.614927,7.112845,0.027775,23.237587,11.400422,13.718040,62.051741,0.268648,10.737824,0.002482,16.184026,24.757332
15,0,0.021676,22.794605,7.117641,0.006398,29.915001,16.176253,1.644322,61.268483,0.237806,14.146229,0.004939,20.056421,28.458696
16,0,0.015638,18.835901,13.463160,0.007167,32.305273,13.453614,8.813961,60.983842,0.273234,16.401296,0.002618,17.783220,27.014646
17,0,0.026922,12.408810,13.150781,0.031468,21.485223,11.406821,2.613595,60.248284,0.325632,15.906455,0.002763,19.843064,35.093786
18,0,0.019687,17.446458,5.426137,0.009205,22.812785,16.593314,7.990271,62.091323,0.288917,17.628112,0.002549,11.594584,25.010551
19,0,0.023352,13.983697,6.665210,0.021092,20.664565,11.978264,1.876492,45.231947,0.223255,8.835886,0.002715,16.876925,25.920087
20,0,0.017344,9.378435,5.911350,0.004277,15.283379,12.170608,4.784800,46.659660,0.233663,5.544384,0.003518,14.173678,19.840002
21,0,0.015446,20.298504,4.264150,0.025144,20.358739,12.002714,10.087375,61.081720,0.219021,17.854301,0.002331,17.896442,27.547270
22,0,0.028227,12.351839,7.645911,0.048394,20.003714,14.215678,15.402966,61.556013,0.247428,9.561526,0.009844,13.783831,23.551518
23,0,0.040536,18.296037,7.396923,0.016329,21.744850,11.821805,1.709132,45.089864,0.310934,13.155580,0.002454,9.176754,19.979914
24,0,0.016654,13.895486,5.650716,0.007547,19.545294,13.610343,8.159325,62.272613,0.210134,12.331308,0.003633,24.408527,28.700946
25,0,0.025880,15.936833,6.616793,0.006345,22.558417,13.164355,15.717833,60.968953,0.251395,13.642231,0.003051,15.748559,16.348306
26,0,0.059902,16.971587,4.640081,0.011069,17.125019,15.444855,15.140669,61.257198,0.295863,14.582288,0.002320,12.784234,16.888839
27,0,0.021911,16.641181,6.121713,0.011232,18.901855,15.064963,12.621237,61.271630,0.280887,15.015332,0.002428,11.691989,24.256676
28,0,0.018582,12.165624,10.579460,0.028146,18.687727,15.075990,12.076131,61.914818,0.222579,9.852680,0.002435,16.323193,25.456958
29,0,0.019230,14.422821,6.221230,0.020329,20.664204,16.066861,16.195251,61.435927,0.239724,12.408605,0.003904,9.971465,20.357462
30,0,0.021641,12.272035,11.260544,0.006049,23.406832,12.032492,1.047485,45.376486,0.211965,9.785289,0.002322,19.645713,23.929913
31,0,0.007108,15.227174,6.827846,0.018903,21.624413,14.309162,3.582588,47.045891,0.192685,12.854890,0.002906,9.631538,19.745368
32,0,0.015979,11.717318,6.852181,0.007217,14.933146,15.109562,9.595364,60.910160,0.216153,17.703143,0.003353,15.724225,24.997437
33,0,0.019737,18.690573,7.738769,0.016783,22.540917,14.076326,8.796818,61.049247,0.270029,19.487602,0.002608,11.884454,26.844785
34,0,0.022119,18.232704,6.534219,0.023897,20.141304,13.485569,13.808385,61.465889,0.221789,15.224536,0.013818,10.879533,22.672858
35,0,0.021767,12.254044,10.861526,0.008962,22.433008,16.605411,14.757495,61.328699,0.232368,9.014843,0.003380,17.255737,17.718460
36,0,0.029143,20.025509,3.817067,0.016440,23.859016,14.422177,3.305340,60.232300,0.312082,14.809165,0.003627,19.963103,27.810920
37,0,0.022051,18.568039,6.902367,0.022501,25.489204,14.572055,13.805003,62.313854,0.272841,15.975600,0.002795,7.889707,20.031539
38,0,0.021315,16.376387,6.594282,0.010385,22.949107,14.922390,8.077282,60.363655,0.267783,14.312856,0.003776,15.866999,28.146003
39,0,0.022009,14.986147,7.408048,0.008442,22.400075,12.773114,3.361033,46.547669,0.239339,12.462982,0.002509,11.142373,20.030393
40,0,0.028970,15.539410,12.698466,0.014988,19.459464,14.560055,11.148935,60.979127,0.239168,12.135798,0.020959,16.546818,16.887741
41,0,0.019239,15.871463,7.362981,0.016129,15.903175,10.831641,2.767343,45.777409,0.225140,13.320057,0.002196,10.673053,20.911447
42,0,0.011883,14.219965,15.130831,0.032945,29.279606,10.762212,15.684367,61.680736,0.270675,12.610386,0.002367,20.464482,32.972289
43,0,0.049109,16.650610,10.610891,0.024088,23.405953,15.458130,7.173296,61.120164,0.372215,14.817775,0.003075,15.877026,29.503655
44,0,0.021007,15.598880,6.421510,0.019430,21.922167,12.790953,2.256494,61.035443,0.394030,12.986417,0.002689,26.975777,36.846176
45,0,0.021470,22.335934,14.762249,0.044086,22.998843,10.316713,6.523401,61.805930,0.285086,19.568316,0.002180,17.130301,29.248391
46,0,0.019078,12.433146,9.361067,0.008297,21.802510,15.859266,13.059732,61.540136,0.278146,10.563849,0.002936,14.400459,23.755517
47,0,0.023822,15.739737,6.245761,0.029315,21.860743,12.833750,15.747765,61.417260,0.206003,13.172401,0.002453,10.423817,20.227186
48,0,0.026070,24.829615,11.405076,0.018015,32.601611,10.444624,4.312323,62.218168,0.264206,22.311321,0.002233,18.519463,36.148806
49,0,0.016379,15.898150,6.097275,0.022471,21.222352,11.251762,13.017100,60.341761,0.223854,13.935896,0.002423,15.754601,27.356210
50,0,0.046802,16.124614,5.497367,0.011972,21.633953,15.621684,1.121368,46.007648,0.354560,13.612158,0.002938,8.092767,16.567158
51,0,0.007264,16.784149,6.945162,0.024270,23.734108,14.358369,13.200198,61.599754,0.235159,14.594736,0.002636,9.892321,24.644255
52,0,0.021339,14.956078,10.119375,0.022651,21.098654,17.469537,14.091006,76.874455,0.246288,19.799897,0.002703,13.091570,28.966922
53,0,0.019938,14.652172,6.472077,0.007554,21.127905,16.243906,15.705027,60.964179,0.188374,13.165261,0.002687,8.727819,22.017265
54,0,0.029198,13.380910,6.498340,0.016591,19.873494,11.944492,7.251895,45.874414,0.394476,10.844096,0.002616,12.554397,17.231934
55,0,0.024982,15.465702,6.793241,0.006438,22.249718,13.475574,12.561582,61.631586,0.227796,13.800779,0.003754,12.923939,17.885856
56,0,0.027685,13.691566,6.782116,0.006515,20.410465,13.579833,5.142958,45.363027,0.377489,11.841869,0.002272,9.639285,21.680295
57,0,0.022273,12.746667,14.455098,0.032463,26.924072,12.829396,15.755542,61.746433,0.229660,11.011022,0.002603,19.980732,21.028927
58,0,0.024246,15.970117,9.550391,0.006763,19.835142,13.611311,12.100211,61.066180,0.218748,13.933354,0.003680,13.557314,16.467508
59,0,0.020488,18.320526,7.611859,0.008820,22.259895,12.488099,14.132161,61.370516,0.343416,12.185599,0.002454,10.057558,21.263344
60,0,0.020219,15.676788,7.236017,0.007983,22.915256,11.591775,3.580163,45.536567,0.224922,13.524955,0.002558,10.298739,20.735756
61,0,0.022360,14.069109,7.192816,0.005247,21.227136,15.460241,2.623204,45.943909,0.212262,11.669080,0.002262,10.165226,18.305111
62,0,0.014728,13.245791,12.538942,0.018802,20.766608,11.077880,9.558458,61.585721,0.220947,13.743199,0.003167,18.636827,26.038198
63,0,0.023109,10.904417,7.328864,0.025389,15.315054,14.549050,2.848798,45.624152,0.245676,12.309496,0.002563,13.346546,25.781881
64,0,0.008684,13.658683,6.668024,0.034537,20.041338,11.414635,4.606135,46.129802,0.253070,10.232308,0.002455,9.582235,16.595340
65,0,0.014471,14.965654,5.371548,0.026975,20.008310,11.246733,12.563476,63.165242,0.185893,12.724428,0.003473,14.420484,26.088688
66,0,0.027865,15.124037,7.241476,0.016882,22.363599,14.905675,13.028176,59.412017,0.261580,12.565170,0.002531,12.544359,19.753614
67,0,0.021026,11.684404,7.151430,0.009249,18.838378,14.335645,6.218247,46.375968,0.229749,10.052495,0.001741,11.862525,22.111070
68,0,0.019039,16.574548,8.715231,0.023258,16.619294,10.201842,0.632795,45.123367,0.194157,15.728932,0.002043,15.189803,24.363314
69,0,0.010228,8.573374,6.853625,0.014268,15.403041,14.896299,5.986908,46.269556,0.271416,6.943902,0.003025,9.504537,15.924550
70,0,0.026754,18.005551,12.090844,0.025411,23.678707,10.640686,8.277699,61.710745,0.272627,19.198543,0.002522,17.122431,31.196323
71,0,0.020234,16.390816,5.555327,0.017164,16.453204,10.595863,7.882597,61.722816,0.166349,17.109295,0.003474,19.438167,27.248902
72,0,0.014630,14.732319,6.924090,0.022289,21.662288,13.921698,2.838807,45.594619,0.210795,13.122932,0.002533,9.952119,20.281174
73,0,0.012832,16.799289,7.661674,0.024577,24.483210,13.290439,10.331959,61.573751,0.273573,22.162863,0.002705,9.558333,28.362850
74,0,0.022342,19.254121,11.107888,0.021167,30.367833,12.585127,8.081466,61.322804,0.246551,16.533648,0.002630,17.842898,28.311295
75,0,0.016537,14.471663,6.591434,0.018308,20.813744,12.793817,2.674787,45.316712,0.239238,12.181042,0.002127,14.839030,27.236619
76,0,0.044146,13.085904,14.470732,0.017276,27.504680,14.862363,12.663265,61.920444,0.225102,10.082045,0.002869,18.319271,25.301397
77,0,0.020208,14.902397,6.650242,0.018218,21.570857,14.615301,15.045651,61.524170,0.341990,11.997432,0.002338,14.676217,21.203764
78,0,0.022414,20.359002,7.565170,0.009565,27.928006,13.543013,9.970781,61.323538,0.229437,14.796585,0.002705,9.389941,20.770484
79,0,0.023027,16.002810,7.220065,0.012585,22.914766,15.289838,15.355988,61.320310,0.237475,14.281723,0.002788,10.321119,17.938970
80,0,0.034563,14.523871,6.718207,0.024181,21.263426,19.651577,13.946513,61.412196,0.282817,12.646800,0.003312,12.666351,21.138794
81,0,0.020697,18.314575,4.446943,0.021730,18.351253,18.339572,4.067690,60.436063,0.275580,17.289006,0.002419,13.977159,31.280822
