metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,23329.072553,27.126829,23.098984,35.639319
evaporation,860,217.766350,0.253217,0.178144,1.053877
update,860,9.553600,0.011109,0.005687,0.089199
advance_total,860,23556.392503,27.391154,23.298803,36.028581
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,23587.865328,27.427750,23.331115,36.061925
mpi_halo_exchange,860,11.045949,0.012844,0.010517,0.112025
mpi_migration,860,0.000000,0.000000,0.000000,0.000000
mpi_food_allreduce,860,1.196259,0.001391,0.000774,0.013970
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,12.242208,0.014235,0.011644,0.113361

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,9
first_food_iteration,850
