iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms,mpi_halo_exchange_ms,mpi_migration_ms,mpi_food_allreduce_ms,mpi_render_comm_ms,mpi_total_comm_ms
1,0,0.928899,16.661714,0.104379,0.004205,16.740834,48.843028,15.778047,93.516338,1.145590,4.190903,0.002951,11.196963,15.599788
2,0,0.020290,16.014327,0.175974,0.002048,16.064904,17.948998,3.110737,46.750833,0.240913,4.358145,0.002650,8.947871,12.117100
3,0,0.011555,13.891669,0.130083,0.001546,13.936975,15.293468,9.713923,46.879107,0.219882,4.467347,0.002443,7.393461,11.304628
4,0,0.024688,14.080461,0.085821,0.001427,14.130160,16.882075,7.230948,46.356928,0.475444,4.429667,0.002819,7.369478,8.396495
5,0,0.020298,17.054475,0.067284,0.001377,17.105414,15.617356,4.241816,45.719017,0.305150,7.264242,0.002692,8.295852,11.414063
6,0,0.015283,13.598641,0.066999,0.001369,13.667009,15.649607,9.780416,47.554182,0.226239,3.620835,0.002144,8.039755,11.869161
7,0,0.021832,15.455622,0.060841,0.001365,15.505541,14.957465,7.581517,46.120365,0.341997,4.571045,0.002335,7.653722,12.074272
8,0,0.020541,13.409613,0.073911,0.001878,13.485402,16.477825,8.660174,46.490932,0.317438,4.977987,0.002742,7.464267,9.622568
9,0,0.381487,14.287284,0.073714,0.001619,14.332858,16.239460,8.068043,46.711834,0.539163,5.007184,0.002529,7.336892,8.885900
10,0,0.022436,12.277917,0.075669,0.001570,12.337612,14.817814,10.721740,46.680869,0.316901,2.196300,0.002387,8.275827,8.745901
11,0,0.022933,11.670184,0.064839,0.001390,11.721441,22.039890,2.645304,45.433933,0.249255,2.423104,0.003112,8.592650,8.975396
12,0,0.014373,17.972907,0.069895,0.001464,18.026746,18.998977,1.684695,46.564494,0.223530,8.400362,0.002590,7.430609,16.039568
13,0,0.010493,12.397879,0.061357,0.001263,12.440584,19.019695,6.653127,46.548285,0.294976,2.752641,0.002450,7.936769,10.969631
14,0,0.020906,11.206247,0.075287,0.001200,11.259800,14.372692,13.677537,47.160805,0.336278,2.366149,0.001620,7.397660,7.826745
15,0,0.021356,12.538828,0.072129,0.001541,12.598632,16.451044,8.601229,45.960511,0.344369,3.743209,0.002344,7.649297,10.521981
16,0,0.018748,11.885817,0.064131,0.001337,11.929140,15.560236,11.644453,46.655906,0.303931,2.853096,0.002509,6.946170,9.195129
17,0,0.017192,11.422951,0.058039,0.001299,11.463550,14.869816,12.610454,46.554684,0.313136,2.655810,0.002050,7.187552,8.668087
18,0,0.017462,10.928014,0.053137,0.001383,10.979847,17.576150,10.099832,46.343888,0.282768,2.519788,0.001930,7.214203,9.061598
19,0,0.020304,11.577295,0.052495,0.001396,11.616123,15.449216,11.958475,47.560873,0.315807,2.312321,0.002505,8.056096,9.368068
20,0,0.019648,11.216987,0.091426,0.001407,11.271968,15.369145,12.596748,46.746036,0.219859,2.634913,0.002620,7.068610,8.860331
21,0,0.019594,22.943606,0.177954,0.001944,23.123504,17.586456,11.597220,61.874562,0.279318,12.838439,0.002137,9.028081,18.461486
22,0,0.018560,12.650028,0.060973,0.001290,12.688512,15.520710,10.980988,46.737408,0.211434,4.005326,0.002501,7.122391,10.340842
23,0,0.022257,12.963917,0.064887,0.001437,13.008242,20.376148,4.935567,46.732326,0.389936,2.616141,0.003504,7.915521,8.359780
24,0,0.021456,15.740166,0.132322,0.005813,15.814861,26.879415,10.107289,61.945568,0.236371,4.977101,0.002970,8.599530,13.025407
25,0,0.022904,18.931564,0.160092,0.002309,19.050764,15.519024,1.836058,46.704428,0.275691,10.448229,0.002414,9.617417,17.748384
26,0,0.014319,15.891477,0.083405,0.001597,15.975981,16.384792,4.626003,45.963057,0.341140,3.689117,0.002270,8.433120,12.450455
27,0,0.023456,19.072387,0.092968,0.001353,19.119077,15.132307,4.616174,46.266419,0.318608,11.495940,0.002585,6.784428,14.745865
28,0,0.014503,27.600738,0.092708,0.001270,27.647268,15.769813,11.356998,63.080414,0.306361,19.054772,0.002499,7.721998,26.186072
29,0,0.022379,31.857113,0.221154,0.005055,32.025803,21.150928,11.700715,77.698431,0.347820,23.632434,0.002967,12.147886,31.199249
30,0,0.018267,25.533514,0.099518,0.001499,25.599064,18.255335,8.615498,60.291495,0.234930,11.128805,0.002533,7.022389,14.505609
31,0,0.021395,22.836082,0.100583,0.001456,22.937693,14.571059,0.535310,46.375458,0.299568,12.350580,0.002597,7.783278,20.410060
32,0,0.007810,15.065639,0.096396,0.001519,15.163554,15.214191,4.629628,46.585689,0.210278,6.865566,0.002687,11.112321,14.409707
33,0,0.015186,24.152490,0.118576,0.001846,24.272912,14.676127,16.659461,63.171574,0.286356,16.040687,0.002453,7.061037,19.636445
34,0,0.026206,17.348614,0.093435,0.001543,17.399621,14.683924,5.937983,45.495120,0.310545,8.072940,0.002126,7.016411,15.363291
35,0,0.013951,26.778569,0.114290,0.004003,26.881911,20.454567,6.604098,62.937764,0.295862,18.912721,0.003221,8.556992,23.349957
36,0,0.018317,19.391187,0.165811,0.003167,19.560165,14.893745,0.862780,45.875401,0.216680,10.726206,0.003117,10.103649,17.134368
37,0,0.007449,14.076516,0.142126,0.002399,14.156836,15.668939,10.721260,48.059128,0.206980,3.920456,0.002570,7.136686,11.255791
38,0,0.020395,20.911645,0.090961,0.001354,20.977953,15.497490,2.296521,46.504261,0.222929,12.390784,0.002668,7.267847,16.025280
