metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1614,0.000000,0.000000,0.000000,0.000000
ants_advance,1614,14609.130557,9.051506,2.064543,34.866356
evaporation,1614,10140.269460,6.282695,0.143377,16.862282
update,1614,16.195294,0.010034,0.001346,0.307547
advance_total,1614,20579.701024,12.750744,3.694964,37.730049
render,1614,0.000000,0.000000,0.000000,0.000000
blit,1614,0.000000,0.000000,0.000000,0.000000
iteration_total,1614,27978.057942,17.334608,5.745826,60.053732
mpi_halo_exchange,1614,376.124906,0.233039,0.015371,8.082523
mpi_migration,1614,15069.627598,9.336820,1.794147,32.351411
mpi_food_allreduce,1614,10344.116043,6.408994,0.003959,16.243709
mpi_render_comm,1614,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1614,22385.448395,13.869547,2.960044,44.377810

meta_key,meta_value
total_iterations,1614
measured_iterations,1614
final_food_quantity,1
first_food_iteration,1604
