metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,8799.695006,10.232203,6.162481,17.804120
evaporation,860,73.909785,0.085942,0.049762,1.121723
update,860,4.643320,0.005399,0.002336,0.052764
advance_total,860,8861.799017,10.304417,6.213589,17.883392
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,9098.903433,10.580120,6.457447,18.279654
mpi_halo_exchange,860,34.590206,0.040221,0.018955,0.172412
mpi_migration,860,4256.032720,4.948875,0.795616,11.939586
mpi_food_allreduce,860,49.698751,0.057789,0.002190,1.072342
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,4316.067346,5.018683,0.873915,12.037483

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,9
first_food_iteration,850
