metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,2022,41.137521,0.020345,0.007411,1.457899
ants_advance,2022,819.301142,0.405193,0.233506,0.764001
evaporation,2022,100.430840,0.049669,0.022254,0.206528
update,2022,2.681235,0.001326,0.000489,0.041418
advance_total,2022,906.626368,0.448381,0.266501,0.810923
render,2022,27264.120549,13.483739,3.857105,41.536895
blit,2022,24839.274006,12.284507,0.487551,16.987030
iteration_total,2022,67110.787477,33.190300,15.777756,63.322334
mpi_halo_exchange,2022,434.405385,0.214839,0.132544,1.543590
mpi_migration,2022,650.084956,0.321506,0.127925,1.513718
mpi_food_allreduce,2022,4.954123,0.002450,0.001037,0.059695
mpi_render_comm,2022,13552.686912,6.702615,3.054033,11.201098
mpi_total_comm,2022,14197.623695,7.021575,3.454179,11.434711

meta_key,meta_value
total_iterations,2022
measured_iterations,2022
final_food_quantity,1
first_food_iteration,2012
