metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,1676.282028,1.949165,1.443052,15.176194
evaporation,860,75.056666,0.087275,0.034589,6.109354
update,860,4.561566,0.005304,0.001660,0.086420
advance_total,860,1735.164018,2.017633,1.478473,15.206485
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,1901.958675,2.211580,1.531750,20.431458
mpi_halo_exchange,860,38.065425,0.044262,0.012360,5.776175
mpi_migration,860,773.819254,0.899790,0.127472,14.957223
mpi_food_allreduce,860,41.109730,0.047802,0.001494,6.220517
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,821.156723,0.954833,0.139148,17.772899

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,2
first_food_iteration,850
