metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1056,0.000000,0.000000,0.000000,0.000000
ants_advance,1056,4054.919509,3.839886,3.168492,10.274212
evaporation,1056,239.887137,0.227166,0.167396,0.606751
update,1056,11.336168,0.010735,0.004700,0.085562
advance_total,1056,4306.142814,4.077787,3.401244,10.554722
render,1056,0.000000,0.000000,0.000000,0.000000
blit,1056,0.000000,0.000000,0.000000,0.000000
iteration_total,1056,4331.912850,4.102190,3.417685,10.590197
mpi_halo_exchange,1056,11.861374,0.011232,0.007705,0.100702
mpi_migration,1056,0.000000,0.000000,0.000000,0.000000
mpi_food_allreduce,1056,1.176592,0.001114,0.000327,0.003055
mpi_render_comm,1056,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1056,13.037966,0.012347,0.008410,0.101674

meta_key,meta_value
total_iterations,1056
measured_iterations,1056
final_food_quantity,1
first_food_iteration,1046
