metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,9482.511258,11.026176,8.870233,21.445576
evaporation,860,181.359081,0.210883,0.123354,0.564732
update,860,8.132012,0.009456,0.003885,0.099105
advance_total,860,9672.002351,11.246514,9.085957,21.692440
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,9699.461264,11.278443,9.111110,21.726563
mpi_halo_exchange,860,9.775853,0.011367,0.008494,0.051549
mpi_migration,860,0.000000,0.000000,0.000000,0.000000
mpi_food_allreduce,860,1.227236,0.001427,0.000692,0.022296
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,11.003089,0.012794,0.009564,0.052670

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,5
first_food_iteration,850
