metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,2572,0.000000,0.000000,0.000000,0.000000
ants_advance,2572,48034.805836,18.676052,7.476478,45.686469
evaporation,2572,36350.270334,14.133076,4.244173,30.012278
update,2572,36.301429,0.014114,0.001775,4.537610
advance_total,2572,74790.456862,29.078716,15.576148,58.081767
render,2572,0.000000,0.000000,0.000000,0.000000
blit,2572,0.000000,0.000000,0.000000,0.000000
iteration_total,2572,119127.682000,46.317139,15.794726,82.642292
mpi_halo_exchange,2572,6448.941446,2.507364,0.018829,19.989269
mpi_migration,2572,46815.521110,18.201991,0.053886,43.798777
mpi_food_allreduce,2572,32675.325437,12.704248,0.007400,35.115776
mpi_render_comm,2572,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,2572,70774.903260,27.517458,0.113156,55.919516

meta_key,meta_value
total_iterations,2572
measured_iterations,2572
final_food_quantity,1
first_food_iteration,2562
