metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1056,0.000000,0.000000,0.000000,0.000000
ants_advance,1056,1081.287701,1.023947,0.712601,12.402577
evaporation,1056,81.384076,0.077068,0.032983,9.688192
update,1056,5.041184,0.004774,0.001547,0.067606
advance_total,1056,1132.422944,1.072370,0.758088,12.895337
render,1056,0.000000,0.000000,0.000000,0.000000
blit,1056,0.000000,0.000000,0.000000,0.000000
iteration_total,1056,1291.433761,1.222949,0.837542,22.547891
mpi_halo_exchange,1056,23.569722,0.022320,0.011083,0.229830
mpi_migration,1056,541.080778,0.512387,0.110522,11.800030
mpi_food_allreduce,1056,43.388556,0.041088,0.001318,3.932168
mpi_render_comm,1056,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1056,587.730427,0.556563,0.127894,11.885854

meta_key,meta_value
total_iterations,1056
measured_iterations,1056
final_food_quantity,1
first_food_iteration,1046
