metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,716,15.806436,0.022076,0.006408,1.199194
ants_advance,716,5944.416752,8.302258,5.363970,10.983399
evaporation,716,46.825364,0.065399,0.034560,0.246568
update,716,1.407813,0.001966,0.000666,0.064149
advance_total,716,5979.807067,8.351686,5.384322,11.027365
render,716,31888.880397,44.537542,16.116009,109.490987
blit,716,5973.621078,8.343046,0.495072,16.815426
iteration_total,716,50668.646327,70.766266,44.790202,139.726926
mpi_halo_exchange,716,143.436755,0.200331,0.117629,1.361703
mpi_migration,716,4148.634728,5.794183,2.548754,9.047411
mpi_food_allreduce,716,1.943192,0.002714,0.001479,0.049677
mpi_render_comm,716,6515.665938,9.100092,6.356882,20.227365
mpi_total_comm,716,9054.152176,12.645464,7.359579,20.773358

meta_key,meta_value
total_iterations,716
measured_iterations,716
final_food_quantity,20
first_food_iteration,706
