metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1614,0.000000,0.000000,0.000000,0.000000
ants_advance,1614,30695.815781,19.018473,7.352306,46.937677
evaporation,1614,23197.796402,14.372860,6.090391,25.744930
update,1614,21.090140,0.013067,0.001793,0.143141
advance_total,1614,47736.952567,29.576798,15.056146,63.626278
render,1614,0.000000,0.000000,0.000000,0.000000
blit,1614,0.000000,0.000000,0.000000,0.000000
iteration_total,1614,75751.652304,46.934109,15.208044,101.360831
mpi_halo_exchange,1614,4316.642245,2.674500,0.024382,20.012829
mpi_migration,1614,30406.122699,18.838986,0.112553,47.812944
mpi_food_allreduce,1614,20860.895166,12.924966,0.012742,28.021868
mpi_render_comm,1614,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1614,45614.634491,28.261855,0.187383,63.855560

meta_key,meta_value
total_iterations,1614
measured_iterations,1614
final_food_quantity,1
first_food_iteration,1604
