metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,2572,0.000000,0.000000,0.000000,0.000000
ants_advance,2572,2083.754997,0.810169,0.642923,2.673664
evaporation,2572,397.019837,0.154362,0.099855,0.911759
update,2572,13.356445,0.005193,0.003540,0.106951
advance_total,2572,2494.131279,0.969724,0.759083,2.882319
render,2572,0.000000,0.000000,0.000000,0.000000
blit,2572,0.000000,0.000000,0.000000,0.000000
iteration_total,2572,2532.852803,0.984779,0.769864,2.909200
mpi_halo_exchange,2572,21.239610,0.008258,0.006604,0.076801
mpi_migration,2572,0.000000,0.000000,0.000000,0.000000
mpi_food_allreduce,2572,1.115398,0.000434,0.000056,0.027319
mpi_render_comm,2572,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,2572,22.355008,0.008692,0.006940,0.077112

meta_key,meta_value
total_iterations,2572
measured_iterations,2572
final_food_quantity,1
first_food_iteration,2562
