metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,3655.703930,4.250819,3.190286,10.569709
evaporation,860,53.734200,0.062482,0.030779,4.074551
update,860,3.953388,0.004597,0.002416,0.033966
advance_total,860,3699.597586,4.301858,3.262259,10.607704
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,3842.076967,4.467531,3.355762,13.395536
mpi_halo_exchange,860,23.905680,0.027797,0.015319,0.089419
mpi_migration,860,1409.109509,1.638499,0.284802,7.145566
mpi_food_allreduce,860,40.359746,0.046930,0.001305,5.540317
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,1459.187588,1.696730,0.324679,10.500284

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,5
first_food_iteration,850
