metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,9108.748622,10.591568,5.360097,36.492394
evaporation,860,5145.403523,5.983027,0.922895,13.831557
update,860,8.603751,0.010004,0.001720,0.434829
advance_total,860,12217.554878,14.206459,5.388199,45.205807
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,16098.417704,18.719090,7.655591,63.089616
mpi_halo_exchange,860,181.680945,0.211257,0.020973,9.381234
mpi_migration,860,7925.301821,9.215467,3.228144,41.919151
mpi_food_allreduce,860,5439.888862,6.325452,0.010378,15.043982
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,11747.815653,13.660251,3.259276,46.026431

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,5
first_food_iteration,850
