metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,17825.782641,20.727654,8.959150,47.612041
evaporation,860,12071.437231,14.036555,4.816841,29.050316
update,860,18.788139,0.021847,0.002050,6.500072
advance_total,860,26379.390909,30.673710,15.304629,49.790603
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,42808.126928,49.776892,16.031137,76.909439
mpi_halo_exchange,860,2329.951659,2.709246,0.027949,14.433900
mpi_migration,860,17119.366300,19.906240,0.524939,34.434365
mpi_food_allreduce,860,11693.528700,13.597126,0.017785,34.634152
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,25852.063841,30.060539,1.045292,52.702249

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,9
first_food_iteration,850
