metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,10394.108741,12.086173,5.514491,45.535674
evaporation,860,6870.337332,7.988764,3.372505,15.695087
update,860,6.603631,0.007679,0.001603,0.074449
advance_total,860,16243.380781,18.887652,10.508869,52.816563
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,19513.607830,22.690242,15.226335,54.800159
mpi_halo_exchange,860,324.505551,0.377332,0.020478,8.019831
mpi_migration,860,10317.806646,11.997450,0.232599,45.004334
mpi_food_allreduce,860,7049.674664,8.197296,0.019867,16.962936
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,15636.329069,18.181778,0.301531,50.524072

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,2
first_food_iteration,850
