metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,11154.024431,12.969796,9.910158,20.739336
evaporation,860,193.461541,0.224955,0.111740,0.706645
update,860,8.712608,0.010131,0.002763,0.073444
advance_total,860,11320.379347,13.163232,10.068034,20.874612
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,11554.951244,13.435990,10.266381,21.296496
mpi_halo_exchange,860,18.187489,0.021148,0.015165,0.073533
mpi_migration,860,1313.254862,1.527041,0.096337,9.038712
mpi_food_allreduce,860,54.662917,0.063562,0.001840,0.861293
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,1357.980787,1.579047,0.125969,9.065179

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,9
first_food_iteration,850
