metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,11082.001483,12.886048,7.218798,30.558536
evaporation,860,6670.719448,7.756651,2.948000,18.010899
update,860,10.010859,0.011641,0.002042,0.319280
advance_total,860,16886.656888,19.635648,10.361643,40.740218
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,19719.448441,22.929591,15.267126,57.982945
mpi_halo_exchange,860,295.344709,0.343424,0.024012,8.034830
mpi_migration,860,8425.796022,9.797437,0.276089,22.581577
mpi_food_allreduce,860,5564.277156,6.470090,0.013526,15.646705
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,12306.882645,14.310329,0.357269,29.787731

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,5
first_food_iteration,850
