metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,716,14.610720,0.020406,0.007185,1.090496
ants_advance,716,1773.789593,2.477360,1.456336,3.732314
evaporation,716,36.646971,0.051183,0.025250,0.189691
update,716,1.047906,0.001464,0.000662,0.013045
advance_total,716,1804.706937,2.520540,1.495962,3.784404
render,716,22422.526006,31.316377,5.470889,117.875517
blit,716,6610.480034,9.232514,0.507766,17.178141
iteration_total,716,35944.959363,50.202457,29.473866,139.132682
mpi_halo_exchange,716,149.970996,0.209457,0.117490,1.227315
mpi_migration,716,1298.539213,1.813602,0.830558,3.326044
mpi_food_allreduce,716,1.647315,0.002301,0.000959,0.046766
mpi_render_comm,716,4871.389382,6.803616,4.464908,13.665786
mpi_total_comm,716,5769.753701,8.058315,4.939637,15.067362

meta_key,meta_value
total_iterations,716
measured_iterations,716
final_food_quantity,4
first_food_iteration,706
