metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,10711.553303,12.455295,5.986041,35.509328
evaporation,860,6656.971022,7.740664,3.599415,15.523663
update,860,8.101634,0.009421,0.001672,0.112432
advance_total,860,16276.194524,18.925808,9.649949,35.535432
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,20016.235072,23.274692,14.086004,55.076513
mpi_halo_exchange,860,359.332919,0.417829,0.024583,8.084449
mpi_migration,860,10122.836988,11.770741,0.703793,33.878413
mpi_food_allreduce,860,6983.641297,8.120513,0.034356,16.026836
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,15287.416344,17.776066,0.765492,34.009970

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,5
first_food_iteration,850
