metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,2572,0.000000,0.000000,0.000000,0.000000
ants_advance,2572,766.099775,0.297861,0.175264,4.812066
evaporation,2572,212.992307,0.082812,0.038213,1.321155
update,2572,5.094863,0.001981,0.001249,0.170663
advance_total,2572,945.697437,0.367690,0.218636,5.199051
render,2572,0.000000,0.000000,0.000000,0.000000
blit,2572,0.000000,0.000000,0.000000,0.000000
iteration_total,2572,1102.575055,0.428684,0.247903,5.261126
mpi_halo_exchange,2572,43.539101,0.016928,0.007490,0.217519
mpi_migration,2572,423.568036,0.164684,0.029494,4.712082
mpi_food_allreduce,2572,103.681475,0.040312,0.001581,1.500241
mpi_render_comm,2572,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,2572,544.275850,0.211616,0.047443,4.729647

meta_key,meta_value
total_iterations,2572
measured_iterations,2572
final_food_quantity,1
first_food_iteration,2562
