metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,7938.077394,9.230323,6.192691,14.441658
evaporation,860,66.279839,0.077070,0.046511,0.959738
update,860,5.178710,0.006022,0.001861,0.055845
advance_total,860,7994.087060,9.295450,6.275530,14.953979
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,8380.509637,9.744779,6.603763,15.151389
mpi_halo_exchange,860,26.971256,0.031362,0.015714,0.145353
mpi_migration,860,3908.400197,4.544651,1.134206,9.942585
mpi_food_allreduce,860,115.926884,0.134799,0.002938,0.542176
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,3994.021585,4.644211,1.153740,10.224760

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,9
first_food_iteration,850
