metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,2572,0.000000,0.000000,0.000000,0.000000
ants_advance,2572,650.152529,0.252781,0.146605,6.697737
evaporation,2572,217.269826,0.084475,0.039982,7.770083
update,2572,4.373058,0.001700,0.001045,0.049549
advance_total,2572,807.534822,0.313972,0.198876,8.465469
render,2572,0.000000,0.000000,0.000000,0.000000
blit,2572,0.000000,0.000000,0.000000,0.000000
iteration_total,2572,1036.215307,0.402883,0.235958,15.533815
mpi_halo_exchange,2572,47.937202,0.018638,0.008945,1.176181
mpi_migration,2572,407.987577,0.158627,0.043371,10.672730
mpi_food_allreduce,2572,127.930255,0.049740,0.003603,5.242636
mpi_render_comm,2572,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,2572,546.344730,0.212420,0.072443,12.110875

meta_key,meta_value
total_iterations,2572
measured_iterations,2572
final_food_quantity,1
first_food_iteration,2562
