metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,2572,0.000000,0.000000,0.000000,0.000000
ants_advance,2572,908.418156,0.353195,0.222602,2.814450
evaporation,2572,236.506536,0.091954,0.046240,0.728297
update,2572,6.489278,0.002523,0.001451,0.051314
advance_total,2572,1134.790899,0.441210,0.266141,2.887890
render,2572,0.000000,0.000000,0.000000,0.000000
blit,2572,0.000000,0.000000,0.000000,0.000000
iteration_total,2572,1246.380059,0.484596,0.307401,2.976353
mpi_halo_exchange,2572,34.699561,0.013491,0.007698,0.371133
mpi_migration,2572,339.157308,0.131865,0.013704,2.424354
mpi_food_allreduce,2572,53.156233,0.020667,0.000539,1.013065
mpi_render_comm,2572,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,2572,412.831201,0.160510,0.029094,2.464974

meta_key,meta_value
total_iterations,2572
measured_iterations,2572
final_food_quantity,1
first_food_iteration,2562
