metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,7578.175061,8.811831,2.737042,24.404279
evaporation,860,4199.604059,4.883261,0.930628,15.827322
update,860,10.367266,0.012055,0.001748,1.199120
advance_total,860,9549.268925,11.103801,4.121801,35.113092
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,12654.547651,14.714590,5.650415,42.190386
mpi_halo_exchange,860,127.014023,0.147691,0.018452,8.065787
mpi_migration,860,6714.230699,7.807245,1.145894,23.309178
mpi_food_allreduce,860,3549.362552,4.127166,0.002767,15.396824
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,8661.943611,10.072027,1.743720,25.486020

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,2
first_food_iteration,850
