metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1056,0.000000,0.000000,0.000000,0.000000
ants_advance,1056,3317.546631,3.141616,2.488375,8.996911
evaporation,1056,219.004851,0.207391,0.129779,0.598202
update,1056,8.186730,0.007753,0.004446,0.096123
advance_total,1056,3544.738212,3.356760,2.685783,9.210753
render,1056,0.000000,0.000000,0.000000,0.000000
blit,1056,0.000000,0.000000,0.000000,0.000000
iteration_total,1056,3568.459208,3.379223,2.702532,9.235340
mpi_halo_exchange,1056,10.574583,0.010014,0.007132,0.043890
mpi_migration,1056,0.000000,0.000000,0.000000,0.000000
mpi_food_allreduce,1056,0.977706,0.000926,0.000312,0.007005
mpi_render_comm,1056,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1056,11.552289,0.010940,0.007712,0.044388

meta_key,meta_value
total_iterations,1056
measured_iterations,1056
final_food_quantity,1
first_food_iteration,1046
