iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms,mpi_halo_exchange_ms,mpi_migration_ms,mpi_food_allreduce_ms,mpi_render_comm_ms,mpi_total_comm_ms
1,0,1.093435,1.110149,0.051623,0.000951,1.159455,26.458378,15.965701,50.951592,1.229749,0.766780,0.002639,6.457277,6.749959
2,0,0.018676,1.531060,0.060651,0.001053,1.574575,5.257209,11.709762,30.826519,0.188846,0.728971,0.002243,11.946667,12.619676
3,0,0.016918,1.382034,0.047249,0.001114,1.430397,6.777918,15.586968,30.988282,0.220270,0.771416,0.002598,6.934649,7.098835
4,0,0.020365,1.610973,0.049892,0.000809,1.661585,8.350520,15.685662,31.027999,0.232625,1.178415,0.001958,5.051888,5.196762
5,0,0.019132,1.583153,0.103515,0.001372,1.652719,8.715485,15.625925,31.721741,0.228229,1.288543,0.002645,5.408392,5.619649
6,0,0.018468,1.310682,0.064480,0.000688,1.375850,8.497089,15.729359,31.162728,0.359783,0.863745,0.002074,5.106975,6.277712
7,0,0.029651,1.644888,0.070151,0.001327,1.709667,5.442857,15.376188,30.647406,0.255366,1.155462,0.002225,7.802522,8.703708
8,0,0.019273,1.350936,0.081361,0.001266,1.433563,8.891864,15.846745,31.462425,0.209297,0.839543,0.002198,4.999052,5.697791
9,0,0.019832,1.571272,0.083781,0.001362,1.656415,7.401527,15.704343,29.993152,0.258390,0.973679,0.002164,4.965945,5.923115
10,0,0.031868,1.161023,0.066565,0.001448,1.219860,7.718657,15.375048,31.312633,0.228663,0.475474,0.002512,6.679105,7.287425
11,0,0.019086,1.171442,0.090270,0.000893,1.262605,9.254143,15.475219,31.030961,0.241282,0.696433,0.002274,4.706378,5.622458
12,0,0.019480,1.376432,0.067288,0.001247,1.441173,8.772321,16.569547,31.835804,0.225098,0.936316,0.002573,4.805803,5.744791
13,0,0.020297,1.287331,0.124966,0.000903,1.374636,8.080048,16.618295,31.146774,0.278010,0.810073,0.002144,4.741339,5.804658
14,0,0.020820,1.318519,0.082699,0.001047,1.401704,8.829751,15.596833,30.991771,0.225117,0.837052,0.002098,4.892919,5.930124
15,0,0.017601,1.526113,0.084234,0.001070,1.596844,7.803842,15.583084,30.503601,0.260585,0.962688,0.002188,5.248900,6.227207
16,0,0.020314,1.163644,0.061896,0.001240,1.202411,7.416159,16.437826,32.051575,0.233346,0.727978,0.002632,6.685591,6.833488
17,0,0.020301,1.457379,0.080436,0.001316,1.539131,7.912982,15.517740,30.248051,0.208802,0.860116,0.002362,5.012413,5.703167
18,0,0.022839,1.260001,0.080043,0.001158,1.341202,7.457879,15.860704,31.757669,0.271595,0.822721,0.001940,6.756616,7.037374
19,0,0.022986,1.570901,0.064702,0.000857,1.636460,8.619960,15.658881,31.180763,0.217822,1.112165,0.002730,5.021988,5.176517
20,0,0.025015,0.661340,0.026786,0.000760,0.685957,8.372641,15.422021,30.448026,0.156726,0.219414,0.002612,5.778298,5.932848
21,0,0.017876,1.346279,0.059038,0.001085,1.406402,9.351030,15.589230,31.318843,0.211348,0.965700,0.001371,4.743972,4.894415
22,0,0.020417,1.104935,0.067502,0.001067,1.173504,6.661840,15.570311,31.089264,0.221404,0.581770,0.002181,7.402679,7.629360
23,0,0.020856,1.220531,0.073826,0.000854,1.295207,9.383501,15.605762,31.423023,0.207823,0.834401,0.002515,4.856935,5.240043
24,0,0.018736,1.678382,0.068038,0.001191,1.747611,8.368444,15.609728,31.012185,0.418422,1.045469,0.001706,4.834553,5.527755
25,0,0.017628,1.345334,0.049619,0.000934,1.395530,9.641626,15.476639,31.586937,0.245960,0.785321,0.001649,4.760617,5.786023
26,0,0.014837,1.462743,0.063450,0.001331,1.527524,8.871806,15.558201,31.027027,0.245077,0.905698,0.001921,4.793598,5.823910
27,0,0.018785,1.454385,0.072175,0.000916,1.527133,8.493726,16.423514,31.563115,0.238610,0.861149,0.002012,4.846947,5.923578
28,0,0.019949,1.084680,0.068953,0.000764,1.154397,8.137236,16.431851,30.985213,0.263725,0.476412,0.002448,4.989462,5.498278
29,0,0.023770,1.164340,0.064584,0.001089,1.230013,9.901700,15.424880,31.688836,0.215334,0.762465,0.002530,4.904559,5.568760
30,0,0.016793,1.211946,0.042109,0.001054,1.255109,9.313214,15.817598,31.512531,0.141034,0.673233,0.002359,4.957483,5.107822
31,0,0.020446,1.253469,0.091015,0.001184,1.345668,6.660872,16.475509,31.719423,0.237891,0.692934,0.002698,6.938596,7.182887
32,0,0.062741,1.537608,0.073978,0.001375,1.602704,7.567783,15.640175,30.191841,0.350098,1.047722,0.001939,4.990906,5.831828
33,0,0.017320,1.498787,0.069391,0.001269,1.569447,8.507614,15.893333,31.892802,0.214240,1.177860,0.002306,5.626040,5.841404
34,0,0.018910,1.580810,0.077140,0.000878,1.658809,7.742335,16.724368,31.240715,0.280068,1.080406,0.002203,4.812729,5.546916
35,0,0.017034,1.453736,0.070665,0.000706,1.525010,5.673649,15.426688,30.419563,0.228970,1.007109,0.001858,7.527543,7.699953
36,0,0.018916,1.156728,0.056101,0.000773,1.213362,9.652650,15.400226,31.441261,0.213816,0.686144,0.002318,4.936560,5.755717
37,0,0.019670,1.355597,0.057190,0.000697,1.413480,8.340330,16.538951,31.614804,0.204867,0.869900,0.002660,5.076946,5.291129
38,0,0.020503,1.312433,0.057184,0.001064,1.370681,8.058157,15.526917,30.560881,0.214892,0.932184,0.002837,5.343036,5.493289
39,0,0.019566,1.437714,0.068279,0.001576,1.507569,9.015693,15.652968,31.449703,0.222114,1.064312,0.002575,5.025890,5.179774
40,0,0.020617,1.594528,0.061833,0.001470,1.657831,7.260671,16.477091,30.530994,0.300752,1.226984,0.001486,4.783846,4.926385
41,0,0.035095,1.301573,0.068516,0.001328,1.371417,5.691506,16.511936,31.099469,0.313982,0.786171,0.001814,7.144392,7.456584
42,0,0.019926,1.714841,0.038472,0.000840,1.753840,7.440969,16.560123,31.146133,0.246366,1.253796,0.002130,5.084286,5.283105
