metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1614,0.000000,0.000000,0.000000,0.000000
ants_advance,1614,1193.123566,0.739234,0.438024,1.829197
evaporation,1614,133.835598,0.082922,0.038486,0.294865
update,1614,6.201348,0.003842,0.001748,0.072792
advance_total,1614,1321.671093,0.818879,0.489808,2.048661
render,1614,0.000000,0.000000,0.000000,0.000000
blit,1614,0.000000,0.000000,0.000000,0.000000
iteration_total,1614,1430.020806,0.886010,0.538045,2.171041
mpi_halo_exchange,1614,26.210253,0.016239,0.008976,0.187110
mpi_migration,1614,500.278454,0.309962,0.014814,1.448237
mpi_food_allreduce,1614,24.269954,0.015037,0.000814,0.155107
mpi_render_comm,1614,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1614,544.707265,0.337489,0.034282,1.459393

meta_key,meta_value
total_iterations,1614
measured_iterations,1614
final_food_quantity,1
first_food_iteration,1604
