metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1614,0.000000,0.000000,0.000000,0.000000
ants_advance,1614,1200.396064,0.743740,0.485837,2.936343
evaporation,1614,119.376308,0.073963,0.041359,0.935769
update,1614,6.962826,0.004314,0.001917,0.042419
advance_total,1614,1312.963565,0.813484,0.531121,3.345782
render,1614,0.000000,0.000000,0.000000,0.000000
blit,1614,0.000000,0.000000,0.000000,0.000000
iteration_total,1614,1422.538027,0.881374,0.563927,3.425421
mpi_halo_exchange,1614,27.257003,0.016888,0.009030,0.143679
mpi_migration,1614,433.493001,0.268583,0.019369,2.122701
mpi_food_allreduce,1614,27.197457,0.016851,0.000559,0.889917
mpi_render_comm,1614,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1614,478.274478,0.296329,0.043092,2.481191

meta_key,meta_value
total_iterations,1614
measured_iterations,1614
final_food_quantity,1
first_food_iteration,1604
