metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,12223.423448,14.213283,7.870623,40.022698
evaporation,860,7778.528129,9.044800,4.393638,21.498549
update,860,10.787814,0.012544,0.001741,0.263134
advance_total,860,18900.442299,21.977258,12.875373,47.527954
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,24278.105371,28.230355,15.152315,84.900708
mpi_halo_exchange,860,720.570245,0.837872,0.022190,12.021158
mpi_migration,860,8888.996840,10.336043,0.224544,31.189933
mpi_food_allreduce,860,5586.479530,6.495906,0.014539,21.087673
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,12977.328651,15.089917,0.305709,39.464515

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,5
first_food_iteration,850
