metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,3330.338845,3.872487,2.849509,28.495994
evaporation,860,78.438174,0.091207,0.034163,8.948575
update,860,4.647811,0.005404,0.002549,0.087268
advance_total,860,3385.230899,3.936315,2.890365,28.523632
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,3569.121603,4.150141,3.016435,40.136553
mpi_halo_exchange,860,26.433041,0.030736,0.017556,0.983400
mpi_migration,860,1148.801754,1.335816,0.229362,24.213334
mpi_food_allreduce,860,55.581200,0.064629,0.001679,10.046223
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,1204.772599,1.400898,0.252444,32.363430

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,5
first_food_iteration,850
